name,owner_name,url,description,created,updated,watchers,language,topics,forks
Anish-M-code/Cstorm-windows-startup-virus-in-c,Anish-M-code,https://github.com/Anish-M-code/Cstorm-windows-startup-virus-in-c,An opensource Prank Startup Malware for windows developed using C Programming Language.,2019-11-25 03:23:34,2021-07-08 12:05:25,11,C,"malware,virus,windows-malware,trojan-malware,trojan,trojans,attack,cyber-security,cyber-attack,rogue,phishing-attacks,malware-development,malware-sample,hacking,hacking-tool,hacking-tools,social-engineering,social-engineering-attacks,redteam-tools,redteam",3
Ankit152/MalwareDetection,Ankit152,https://github.com/Ankit152/MalwareDetection,A Machine Learning approach to detect Malwares in the system.,2021-02-09 18:13:59,2021-04-12 08:43:44,1,Jupyter Notebook,"malware,malware-detection,machine-learning,ml-algorithms,python,detection,classification,classification-model,virus,virus-detection",0
AnkitaSinha98/Malware-Prediction,AnkitaSinha98,https://github.com/AnkitaSinha98/Malware-Prediction,A Malware Prediction model that predicted if the PE format file is malicious or legitimate. ,2021-05-22 15:27:42,2021-05-27 17:35:29,1,Python,"malware-prediction,pe-format",2
Annsec/awesome-cybersecurity,Annsec,https://github.com/Annsec/awesome-cybersecurity,Curated list of awesome cybersecurity companies and solutions.,2017-04-14 21:34:22,2021-10-03 22:28:52,82,,"cybersecurity,siem,malware,threatintel,security",24
AnthonyEvan/Farzin-Karimi,AnthonyEvan,https://github.com/AnthonyEvan/Farzin-Karimi,Treadstone71 (CyberShafarat.com) Report about #MuddyWater and #APT34,2020-10-03 08:36:46,2021-02-25 01:20:49,1,,"treadstone,apt,cybercrime,cyberse,threat-intelligence,threat-hunting,malware-analysis,malware-samples",1
AnthonyEvan/Iranian-Hacktivists,AnthonyEvan,https://github.com/AnthonyEvan/Iranian-Hacktivists,Collecting leaked information from Iranian hackers who participated in operations called APT.,2020-10-03 07:53:52,2021-05-23 06:08:34,2,,"apt,malware-analysis,threat-hunting,threat-intelligence,security,cyber-security,cybersecurity,cyber,cyber-criminals,hackers,iranian",0
Anti-Skids/AiVDsDOsA-Reversed,Anti-Skids,https://github.com/Anti-Skids/AiVDsDOsA-Reversed,,2021-08-20 15:23:20,2021-08-20 17:13:04,0,C++,"gdimalware,gdi-malware,malware,malware-research,malware-reverse",1
Anustup900/Automated-Malware-Analysis,Anustup900,https://github.com/Anustup900/Automated-Malware-Analysis,Machine Learning Model to detect hidden malwares and phase changing malwares.It predicts the date of the next probable attack of the malware and its extent.It deals with the change in network traffic flow.It is developed in Python in Jupyter notebook.,2020-02-02 14:47:38,2021-09-02 13:13:46,7,Python,"detect-hidden-malwares,malware,automated-malware-analysis,network-traffic-flow,jupyter-notebook,python,hybrid,cyber-security,deep,machine-learning,cnn,tensorflow,svm,collaborative-filtering",0
Aporlorxl23/Malware-Analysis,Aporlorxl23,https://github.com/Aporlorxl23/Malware-Analysis,,2021-06-17 15:00:04,2021-09-28 01:58:17,6,Python,"decrpytor,rc4,malware-analysis,android-malware,android-malware-analysis",0
ArditDulemata/Curated-Malware-Database,ArditDulemata,https://github.com/ArditDulemata/Curated-Malware-Database,A curated malware database with more then +73000 samples.,2021-02-20 01:20:22,2021-08-22 13:58:51,7,,"malware,virii,malware-database,malware-samples,iot-malware,advanced-persistent-threat",5
ArianKG/MalMZ,ArianKG,https://github.com/ArianKG/MalMZ,A Windows malware written in C,2021-09-01 23:36:20,2021-09-20 11:37:11,1,C,"windows,malware",0
ArmynC/ArminC-uBlock-Settings,ArmynC,https://github.com/ArmynC/ArminC-uBlock-Settings,"⚙️ ArminC's settings for uBlock₀ - remove most of the ads, pop-ups and trackers.",2019-01-30 20:27:11,2021-09-01 12:57:30,13,,"ublock-origin,ublock,ublock-origin-filters,filter,filterlist,ads,popup,tracker,annoyances,coinminers,nsfw,malware",0
Art-ek/pshell-virusTotal,Art-ek,https://github.com/Art-ek/pshell-virusTotal,Powershell for Virus Total,2018-11-08 22:48:19,2021-02-09 00:16:31,1,PowerShell,"virus-total,powershell,malware-analysis,magic-numbers",1
Ashen-MG/Malware-ReverseShell,Ashen-MG,https://github.com/Ashen-MG/Malware-ReverseShell,Python reverse shell malware.,2019-06-11 18:48:58,2021-09-30 08:22:18,4,Python,"malware,malware-development,reverse-shell,python,python3,socket-programming",1
Asichurter/APISeqFewShot,Asichurter,https://github.com/Asichurter/APISeqFewShot,FewShot Malware Classification based on API call sequences,2020-03-18 06:17:16,2021-09-18 12:41:24,4,Python,"few-shot,malware-classification,malware-api-sequences,dynamic-analysis,simple,few-shot-malware-classification",0
Asichurter/MalFusionFSL,Asichurter,https://github.com/Asichurter/MalFusionFSL,Few-Shot malware classification using fused features of static analysis and dynamic analysis （基于静态+动态分析的混合特征的小样本恶意代码分类框架）,2020-11-14 05:20:40,2021-09-21 05:21:42,1,Python,"malware-classification,multimodal-fusion,simple,malware,fused-features,few-shot-learning,few-shot-malware-classification",0
Aurore54F/JStap,Aurore54F,https://github.com/Aurore54F/JStap,Modular static malicious JavaScript detection system,2019-09-02 13:44:26,2021-09-19 03:51:55,24,Python,"javascript,static-analysis,data-flow-analysis,control-flow-analysis,syntactic-analysis,lexical-analysis,classification,malware-detection,python3",9
Aurore54F/lexical-jsdetector,Aurore54F,https://github.com/Aurore54F/lexical-jsdetector,"Lexical malicious JavaScript detection system, concept from Cujo",2019-09-20 05:52:48,2021-05-26 12:36:52,5,Python,"javascript,static-analysis,lexical-analysis,classification,malware,python3",0
Average-stu/Useful-Resources,Average-stu,https://github.com/Average-stu/Useful-Resources,Resources that are found online may be it will help you also :),2020-10-05 09:19:21,2021-06-30 13:34:40,4,,"resources,hacking,android,cryptography,machine-learning,malware,pwning,networking,pentesting",0
AvivShabtay/Stresser,AvivShabtay,https://github.com/AvivShabtay/Stresser,Anti-Malware security solution for Windows environment.,2020-08-24 17:04:19,2021-07-10 21:36:14,2,C++,"protection,driver,malware-detection,anti-malware,cpp",4
Awesomehacker3404/Viruses,Awesomehacker3404,https://github.com/Awesomehacker3404/Viruses,Educational viruses,2019-03-05 18:18:57,2019-03-05 18:28:31,1,Batchfile,"viruses,dangerous,malware",0
AymenSekhri/MalNet,AymenSekhri,https://github.com/AymenSekhri/MalNet,Machine Learning Malware Detector,2019-08-17 14:45:47,2020-09-26 17:47:05,2,Python,"malware-detector,machine-learning,keras-tensorflow,pe-format",1
AzAgarampur/PsForge,AzAgarampur,https://github.com/AzAgarampur/PsForge,Process Hollowing demonstration & explanation,2021-02-23 06:27:37,2021-08-12 12:01:59,12,C++,"windows,malware,anti-detection,trojan-malware,threat-analysis",3
B15mu7h/AndroidMalwareZoo,B15mu7h,https://github.com/B15mu7h/AndroidMalwareZoo,A Collection of Android Malware,2019-01-23 04:18:59,2021-09-22 15:55:15,9,Shell,"malware-samples,android,malware-analysis,malwareanalysis",7
BOuletteRusSe/RussianCookie,BOuletteRusSe,https://github.com/BOuletteRusSe/RussianCookie, Russian Roulette but it can destroy your computer lol,2021-09-21 15:19:41,2021-10-03 18:08:38,1,Python,"malware,russian,cookie,clicker,virus,python",0
BaRRaKudaRain/MalwareGallery,BaRRaKudaRain,https://github.com/BaRRaKudaRain/MalwareGallery,Malware Gallery. Yet another malware collection in the Internet.,2019-05-11 14:14:55,2021-08-15 09:25:55,18,Batchfile,"malware,dataset,malware-research,malware-sample,virus,exploit,virtool,hoax,hacktool,trojan,vxheaven,vx",6
Bainky/Chromium-Thief,Bainky,https://github.com/Bainky/Chromium-Thief,Decrypt Chrome browser passwords. Version> 80 is supported.,2020-04-10 12:09:15,2021-07-09 21:09:53,29,Python,"chrome,decrypt,stealer,telebot,malware,virus,recovery,passwords,trojan",10
Bainky/Telegram-RAT,Bainky,https://github.com/Bainky/Telegram-RAT,Windows Remote Administration Tool via Telegram. Written in Python,2020-03-31 15:03:29,2021-10-07 21:18:45,275,Python,"telegram,telegram-bot,rat,webcam,screen,bsod,status,virus,hacking,telegramrat,telegram-rat,malware,stealer,python,remote-access-trojan,windows,remote,administation,bot,startup",130
Barry0922/Multi-label-Android-Malware-Classification,Barry0922,https://github.com/Barry0922/Multi-label-Android-Malware-Classification,King's College London final dissertation ,2020-09-14 06:15:51,2020-12-08 14:00:25,1,Python,"python2,machine-learning,scikitlearn-machine-learning,drebin,multi-label-classification,android-malware-detection",0
Barry0922/Multi-label-Android-Malware-Ensembled-Classifier,Barry0922,https://github.com/Barry0922/Multi-label-Android-Malware-Ensembled-Classifier,Build ensmbled Android Malware Classifier by using stacking-like method.,2020-09-14 06:49:26,2020-09-15 09:12:12,0,Python,"scikitlearn-machine-learning,ensemble-machine-learning,multi-label-classification,android-malware-detection,python2,drebin",0
BetterWayElectronics/bwe-vt-scanner,BetterWayElectronics,https://github.com/BetterWayElectronics/bwe-vt-scanner,A Virus Total scanner within the context menu of Windows. Compiled for x64. Made in Perl.,2021-02-09 13:28:29,2021-09-09 01:18:35,4,Perl,"virustotal,scanner,context-menu,windows,virus-scanner,virus,malware,analysis",0
BetterWayElectronics/file-comparator,BetterWayElectronics,https://github.com/BetterWayElectronics/file-comparator,Tool for bulk analysis of files based on specific offsets or using statistics etc,2020-03-23 03:54:41,2021-07-06 14:47:03,4,Perl,"entropy,hash,mime,statistics,compare-offsets,malware-analysis,md5,malware-analyzer,malware-research,malwareanalysis,binary-analysis",0
Billy1900/Awesome-AI-for-cybersecurity,Billy1900,https://github.com/Billy1900/Awesome-AI-for-cybersecurity,"Awesome list of AI for cybersecurity including network (network traffic analysis and intrusion detection), endpoint (anti-malware), application (WAF or database firewalls), user (UBA), process behavior (anti-fraud).",2021-09-20 04:44:45,2021-09-28 01:36:02,1,,"machine-learning,intrusion-detection,firewall,anti-spam,anti-malware",0
BillyV4/AntiMining-info6,BillyV4,https://github.com/BillyV4/AntiMining-info6,Remove mining data malware from the info6.ps1 and info3.ps1 file (http://195.22.127.157:8000/info6.ps1 and other ips with this file),2018-02-12 23:09:23,2020-05-07 04:51:19,2,Batchfile,"malware-analysis,malware-detection",0
BinaryResearch/lepton,BinaryResearch,https://github.com/BinaryResearch/lepton,Lepton is a Lightweight ELF Parsing Tool that was designed specifically for analyzing and editing binaries with damaged or corrupted ELF headers.,2019-09-30 16:40:08,2021-09-20 04:22:59,13,Assembly,"elf,elf-parser,python3,linux,elf-header,malware,anti-analysis",3
BitsOfBinary/ghidra-scripts,BitsOfBinary,https://github.com/BitsOfBinary/ghidra-scripts,My collection of scripts for Ghidra (https://github.com/NationalSecurityAgency/ghidra),2020-08-31 16:03:35,2021-07-31 10:53:22,7,Python,"ghidra,ghidra-plugins,malware-analysis,ghidra-scripts,python,jython,reverse-engineering",1
Black-Hell-Team/sppen,Black-Hell-Team,https://github.com/Black-Hell-Team/sppen,Malware and malicious applications database,2021-03-20 16:01:51,2021-09-02 06:47:10,25,Java,"backdoor,malware,malware-analysis,reverse-engineering,malware-development,rootkit,reverse-shell,kernel-module,hacking,c,java,jdk,csharp,keylogger,wannacry-ransomware,covid-19-locker",3
BlackHabanero/yara.cr,BlackHabanero,https://github.com/BlackHabanero/yara.cr,Crystal bindings to VirusTotal Yara pattern matching tool aimed at helping malware researchers to identify and classify malware samples.,2019-11-02 09:57:11,2019-12-28 19:31:00,2,Crystal,"yara,crystal-bindings,malware-research,malware-detection",0
Bluebear171/ItLearnDir,Bluebear171,https://github.com/Bluebear171/ItLearnDir,This Directory is to provide all the information for learning resource in IT world.,2017-01-11 04:53:43,2020-12-16 21:36:41,4,,"computer-science,programming,cybersecurity,digital-forensics,data-science,machine-learning,deep-learning,nanodegree,cyber-security,developer-nanodegree,malware-analysis,programming-language,mobile-development",3
Bojak4616/Malshare_PE32_Downloader,Bojak4616,https://github.com/Bojak4616/Malshare_PE32_Downloader,Mass download PE32 executables from http://malshare.com,2017-04-14 20:47:09,2017-10-30 01:44:28,4,Python,"malware-research,automation",6
BorrCod/Crypter,BorrCod,https://github.com/BorrCod/Crypter,Crypter For Malware and Stealer,2020-04-08 05:40:24,2021-10-03 17:11:32,22,C#,"malware,crypted,obfuscation,string,stub,stealer",13
Brandon-Everhart/Practical-Malware-Analysis,Brandon-Everhart,https://github.com/Brandon-Everhart/Practical-Malware-Analysis,"Personal notes and lab results pertaining to the text ""Practical Malware Analysis"" by Michael Sikorski and Andrew Honiq.",2017-08-31 23:11:48,2021-05-24 10:19:24,9,,"practical-malware-analysis,notes,labs",2
Briggs599/HinDroid-Malware-Detection-Project,Briggs599,https://github.com/Briggs599/HinDroid-Malware-Detection-Project,Based on the HinDroid architecture outlined in the following paper: https://www.cse.ust.hk/~yqsong/papers/2017-KDD-HINDROID.pdf ,2020-12-11 01:50:43,2021-03-29 19:40:37,1,Jupyter Notebook,"malware-detection,svm-kernels,graph-theory-algorithms,heterogeneous-information-networks,hindroid",0
Brute-f0rce/CEH,Brute-f0rce,https://github.com/Brute-f0rce/CEH,Exam Prep for the Ec-council Certified Ethical Hacker 312-50,2018-04-09 18:32:21,2021-08-30 03:00:43,62,,"ec-council,certified,ethical,hacker,312-50,enumeration,scanning,networks,footprinting,reconnaissance,malware,wireless,sesssion,hijacking,sniffing,platforms,web,server,sql,injection",35
Brute-f0rce/Resources,Brute-f0rce,https://github.com/Brute-f0rce/Resources,Resources for Cyber Security,2018-05-29 19:25:13,2021-09-27 13:27:32,3,,"incident-response,malware-analysis,penetration-testing,web-hacking,resources,information-security,cyber-security,cybersecurity,network-security,endpoint-security,server-security,web-security,information-assurance",0
ByashaCat-zz/catlist-beta,ByashaCat-zz,https://github.com/ByashaCat-zz/catlist-beta,All-in-one filter for blocking ads.,2020-12-25 10:00:03,2021-01-01 07:34:50,1,,"ads,filter,malware-protection,malware,ublockfilter,hosts,hostsfile",0
CERT-Polska/drakvuf-sandbox,CERT-Polska,https://github.com/CERT-Polska/drakvuf-sandbox,DRAKVUF Sandbox - automated hypervisor-level malware analysis system,2020-03-19 15:37:47,2021-10-06 23:48:39,514,Python,"malware,sandbox,reverse-engineering,malware-analysis,malware-research",78
CERT-Polska/karton,CERT-Polska,https://github.com/CERT-Polska/karton,"Distributed malware processing framework based on Python, Redis and MinIO.",2020-05-26 16:29:58,2021-09-28 17:33:34,214,Python,"karton,cert,csirt,pipeline,malware-analysis,malware-research,cybersecurity",15
CERT-Polska/karton-archive-extractor,CERT-Polska,https://github.com/CERT-Polska/karton-archive-extractor,Extractor of various archive formats for Karton framework,2020-09-03 19:40:48,2021-09-20 10:50:09,2,Python,"karton,malware-analysis,malware-research,pipeline,cybersecurity,cert,csirt",5
CERT-Polska/karton-asciimagic,CERT-Polska,https://github.com/CERT-Polska/karton-asciimagic,Various decoders for ascii-encoded executables for Karton framework,2020-09-03 19:42:17,2021-08-24 12:39:13,3,Python,"karton,malware-analysis,pipeline,cybersecurity,cert,csirt,malware-research",1
CERT-Polska/karton-autoit-ripper,CERT-Polska,https://github.com/CERT-Polska/karton-autoit-ripper,AutoIt script ripper for Karton framework,2020-09-03 19:42:23,2021-08-24 12:38:58,3,Python,"karton,malware-analysis,malware-research,pipeline,cybersecurity,cert,csirt,autoit",1
CERT-Polska/karton-classifier,CERT-Polska,https://github.com/CERT-Polska/karton-classifier,File type classifier for the Karton framework.,2020-09-03 19:40:14,2021-09-27 12:25:50,4,Python,"karton,malware-analysis,malware-research,pipeline,cybersecurity,cert,csirt",8
CERT-Polska/karton-config-extractor,CERT-Polska,https://github.com/CERT-Polska/karton-config-extractor,Static configuration extractor for the Karton framework,2020-09-03 19:40:56,2021-08-24 12:39:42,5,Python,"karton,malware-analysis,malware-research,pipeline,cybersecurity,cert,csirt",3
CERT-Polska/karton-dashboard,CERT-Polska,https://github.com/CERT-Polska/karton-dashboard,A small Flask application that allows for Karton task and queue introspection.,2020-09-03 19:39:47,2021-09-16 10:09:46,2,HTML,"karton,malware-analysis,malware-research,pipeline,cybersecurity,cert,csirt",0
CERT-Polska/karton-mwdb-reporter,CERT-Polska,https://github.com/CERT-Polska/karton-mwdb-reporter,Karton service that uploads analyzed artifacts and metadata to MWDB Core,2020-09-03 19:40:40,2021-08-24 12:40:34,3,Python,"karton,malware-analysis,malware-research,pipeline,cybersecurity,cert,csirt,mwdb-core,mwdb",0
CERT-Polska/karton-yaramatcher,CERT-Polska,https://github.com/CERT-Polska/karton-yaramatcher,File and analysis artifacts yara matcher for Karton framework,2020-09-03 19:41:57,2021-08-24 12:39:25,3,Python,"karton,malware-analysis,malware-research,pipeline,cybersecurity,cert,csirt,yara",7
